event_id,zone_id,latitude,longitude,temperature,humidity,rainfall,animal_density_score,distance_to_road,distance_to_water,distance_to_ranger_station,elevation,hour,month,season,species,historical_incident_count,acoustic_risk,poaching_incident
evt_98011d28,ZONE_A04,-2.31993,35.1965,27.6,36.3,0.0,28,2235.5,13341.6,41741.0,1394.2,13,1,Short Dry,Lion,0,0.31,0
evt_77598c53,ZONE_C03,-1.97661,35.00075,31.4,39.1,0.0,30,33432.1,29722.5,2602.1,1588.3,14,1,Short Dry,Lion,3,0.11,0
evt_bec780c3,ZONE_B05,-2.27615,35.32179,30.1,35.3,0.0,28,2720.5,15963.1,47132.0,1390.5,14,1,Short Dry,Elephant,5,0.27,0
evt_cf28c0a6,ZONE_A03,-2.30535,35.04824,30.3,40.0,0.0,18,670.6,20532.0,34374.0,1380.9,14,1,Short Dry,Buffalo,6,0.31,0
evt_50563acd,ZONE_A03,-2.31873,35.05907,29.3,42.0,0.0,29,2266.7,20481.9,36044.1,1384.9,16,1,Short Dry,Buffalo,6,0.29,0
evt_f061dc2e,ZONE_B04,-2.27427,35.16023,29.0,44.9,0.0,35,2969.8,9366.3,35314.3,1382.9,16,1,Short Dry,Buffalo,1,0.26,0
evt_f8840d74,ZONE_A03,-2.31895,35.04702,28.6,43.5,0.0,24,2153.8,21537.4,35848.7,1357.8,16,1,Short Dry,Buffalo,6,0.32,0
evt_f767d9f1,ZONE_D02,-1.79092,34.76124,31.2,36.3,0.0,48,6830.7,4424.6,35278.3,1322.2,16,1,Short Dry,Buffalo,1,0.2,0
evt_7ce2aee4,ZONE_C05,-1.96341,35.42404,30.4,39.0,2.6,37,37432.5,36220.1,40497.5,1344.8,17,1,Short Dry,Buffalo,7,0.15,0
evt_64228238,ZONE_C03,-1.91096,35.01262,27.1,43.1,0.0,31,34744.3,26657.7,9999.3,1471.4,18,1,Short Dry,Zebra,3,0.18,0
evt_15a371d0,ZONE_C03,-1.95743,34.9506,26.0,45.9,0.0,34,27865.5,24219.3,7248.5,1553.8,18,1,Short Dry,Zebra,3,0.27,0
evt_77cccace,ZONE_C03,-1.98832,35.03211,26.6,46.8,0.0,35,34657.4,30034.1,3797.6,1601.9,19,1,Short Dry,Lion,3,0.13,0
evt_c7445296,ZONE_A03,-2.35849,35.01705,23.2,49.9,0.0,33,6547.9,26903.2,39907.1,1361.3,19,1,Short Dry,Zebra,6,0.14,0
evt_575d458e,ZONE_C03,-2.00935,34.99761,22.9,48.8,0.4,31,32331.0,30906.5,1072.5,1601.9,20,1,Short Dry,Elephant,3,0.39,0
evt_03be512e,ZONE_C03,-1.99624,34.95625,25.0,47.2,5.4,36,28485.4,27886.7,4879.8,1570.9,20,1,Short Dry,Zebra,3,0.38,0
evt_f9509a49,ZONE_D02,-1.71564,34.84408,22.8,57.8,0.0,32,16044.2,10582.5,36055.9,1406.3,21,1,Short Dry,Zebra,1,0.32,0
evt_95105a66,ZONE_C01,-2.00156,34.58692,21.0,54.2,0.0,40,12602.9,11042.3,44328.6,1339.5,22,1,Short Dry,Elephant,1,0.35,0
evt_946e6384,ZONE_B04,-2.19578,35.16955,17.7,63.9,0.0,54,11597.4,3416.4,28789.7,1373.1,0,1,Short Dry,Zebra,1,0.36,0
evt_fa970d5c,ZONE_A03,-2.34378,35.03086,20.7,56.2,0.0,33,4868.3,24673.3,38380.2,1316.2,0,1,Short Dry,Buffalo,6,0.42,0
evt_42b48789,ZONE_C02,-1.92922,34.8561,19.1,60.4,0.0,31,17347.5,15663.0,17823.6,1457.5,1,1,Short Dry,Zebra,6,0.31,0
evt_ee7a2862,ZONE_D02,-1.89423,34.73723,18.5,56.9,2.5,33,4199.3,12587.5,31481.8,1348.1,1,1,Short Dry,Buffalo,1,0.34,0
evt_495eaa6d,ZONE_A03,-2.31031,34.9861,17.4,61.8,0.0,22,1217.9,26744.6,34539.7,1385.1,3,1,Short Dry,Buffalo,6,0.45,1
evt_a7d6f47b,ZONE_A05,-2.41211,35.30586,20.5,59.0,0.0,39,12515.2,26356.0,57051.9,1318.4,5,1,Short Dry,Zebra,7,0.16,0
evt_f8d867e2,ZONE_D02,-1.79757,34.75845,19.2,50.5,0.0,39,6565.6,4625.5,35032.1,1366.1,5,1,Short Dry,Zebra,1,0.16,0
evt_0d3ad489,ZONE_C03,-1.9913,35.04539,19.6,59.1,0.0,37,34331.4,28873.5,5136.4,1578.5,6,1,Short Dry,Buffalo,3,0.22,0
evt_8c22238c,ZONE_A05,-2.4947,35.47507,23.3,56.8,0.0,36,21655.5,44808.0,76237.0,1276.8,7,1,Short Dry,Buffalo,7,0.24,0
evt_f27ad5be,ZONE_B04,-2.27358,35.11038,24.8,48.0,0.0,26,2944.6,12888.5,32800.4,1371.4,8,1,Short Dry,Zebra,1,0.26,0
evt_e0227d64,ZONE_B03,-2.25335,35.06191,24.6,45.7,0.0,30,5294.0,16449.8,28999.0,1394.7,9,1,Short Dry,Buffalo,3,0.19,0
evt_f7565189,ZONE_A04,-2.34548,35.13193,24.6,49.6,0.0,35,5058.3,17857.7,41118.1,1399.2,9,1,Short Dry,Zebra,0,0.22,0
evt_85b61e86,ZONE_C04,-1.97016,35.20723,28.1,43.4,0.0,33,36684.9,25569.7,23266.9,1386.0,9,1,Short Dry,Zebra,6,0.2,0
evt_29620018,ZONE_A03,-2.41271,35.0061,27.7,46.2,18.8,40,12541.0,31992.5,45139.0,1335.3,11,1,Short Dry,Rhino,6,0.26,0
evt_c63d9b8d,ZONE_B03,-2.17936,35.09388,27.7,37.5,0.0,39,13416.7,12012.4,22507.4,1447.1,13,1,Short Dry,Zebra,3,0.19,0
evt_23c89b13,ZONE_B04,-2.20015,35.1992,30.0,41.8,0.0,93,11118.6,90.5,31389.1,1379.2,14,1,Short Dry,Zebra,1,0.31,0
evt_c9da1066,ZONE_B03,-2.18051,35.06978,28.6,39.8,0.0,37,13288.4,14630.8,21517.0,1424.9,14,1,Short Dry,Buffalo,3,0.19,0
evt_2689ded9,ZONE_A05,-2.3933,35.35073,29.4,37.5,0.0,31,10399.0,27247.8,58577.0,1340.3,15,1,Short Dry,Lion,7,0.23,0
evt_4e17fad4,ZONE_C05,-2.09148,35.43294,29.7,45.0,0.0,39,23195.2,28557.9,49173.5,1393.6,16,1,Short Dry,Elephant,7,0.27,0
evt_28cfca4d,ZONE_B02,-2.295,34.87923,28.9,52.6,0.0,20,1098.5,37173.2,33147.1,1370.3,18,1,Short Dry,Elephant,22,0.33,1
evt_bc74ac7b,ZONE_D01,-1.7784,34.54809,23.5,48.2,0.0,35,16902.5,28099.7,55941.2,1314.4,20,1,Short Dry,Zebra,7,0.28,0
evt_64aa529e,ZONE_E04,-1.67206,35.2505,24.7,55.7,0.0,39,61194.9,52052.4,18447.6,1360.0,21,1,Short Dry,Buffalo,15,0.39,0
evt_a822ac70,ZONE_E01,-1.67487,34.6864,20.2,57.5,0.0,20,1800.6,18788.4,50216.8,1298.7,22,1,Short Dry,Buffalo,0,0.44,1
evt_935c29dd,ZONE_A04,-2.41041,35.11804,21.3,53.7,0.0,35,12293.4,25105.7,47482.3,1339.6,22,1,Short Dry,Buffalo,0,0.33,0
evt_b3d8764c,ZONE_B05,-2.10755,35.3166,21.5,58.4,0.0,36,21398.9,16538.7,37158.8,1419.4,22,1,Short Dry,Lion,5,0.3,0
evt_53f9c7c6,ZONE_B04,-2.28749,35.14029,18.5,57.9,0.0,21,1629.2,11775.5,35565.6,1451.3,0,1,Short Dry,Buffalo,1,0.44,1
evt_39e6a95b,ZONE_C03,-2.07901,35.0008,18.9,56.6,0.0,31,24594.9,25902.0,8786.3,1490.9,1,1,Short Dry,Zebra,3,0.33,0
evt_baf3266a,ZONE_B03,-2.11611,35.04355,16.6,58.6,0.0,35,20464.6,19728.5,13788.0,1466.5,1,1,Short Dry,Zebra,3,0.28,0
evt_dbd4668a,ZONE_D01,-1.87576,34.6169,18.9,58.8,0.0,35,9282.9,22024.4,44759.8,1333.2,1,1,Short Dry,Elephant,7,0.32,0
evt_72528302,ZONE_D02,-1.87229,34.83491,17.9,61.3,0.0,35,15002.9,8925.6,23200.7,1426.3,2,1,Short Dry,Zebra,1,0.41,0
evt_46f6ea4c,ZONE_C03,-2.00064,35.05272,20.2,58.5,0.0,39,33288.2,27554.8,5859.0,1583.1,2,1,Short Dry,Zebra,3,0.35,0
evt_cc7cb66b,ZONE_C05,-1.92685,35.49769,18.9,61.8,0.0,33,41493.3,44909.2,37931.2,1314.8,2,1,Short Dry,Buffalo,7,0.33,0
evt_f70be14a,ZONE_D04,-1.79302,35.27857,20.7,56.7,0.0,35,56374.7,46088.8,25353.5,1398.0,3,1,Short Dry,Buffalo,11,0.36,0
evt_035f4df6,ZONE_A04,-2.30259,35.19205,20.0,56.5,0.0,12,352.4,11441.4,39842.8,1370.5,4,1,Short Dry,None Detected,0,0.5,1
evt_4391a591,ZONE_A03,-2.39708,35.03648,20.1,58.2,0.0,30,10814.9,28466.2,44339.4,1344.2,5,1,Short Dry,Lion,6,0.11,0
evt_9c571184,ZONE_D02,-1.81349,34.75106,19.2,57.2,0.0,39,5733.9,5642.1,34575.4,1397.2,5,1,Short Dry,Buffalo,1,0.22,0
evt_272475e3,ZONE_A02,-2.35008,34.72925,22.7,54.0,0.0,31,3343.3,31297.4,15395.2,1264.0,6,1,Short Dry,Zebra,26,0.22,0
evt_cfcd7702,ZONE_D04,-1.77996,35.14115,21.5,54.1,0.0,38,49033.8,37980.8,29063.6,1398.3,7,1,Short Dry,Zebra,11,0.23,0
evt_c5ef7aa5,ZONE_C02,-1.95728,34.7518,22.6,53.5,0.0,33,5829.9,18290.3,27988.4,1404.4,7,1,Short Dry,Buffalo,6,0.19,0
evt_1388a626,ZONE_C03,-2.0056,35.01632,24.9,49.7,0.0,33,32743.0,29729.7,1917.6,1541.3,8,1,Short Dry,Buffalo,3,0.15,0
evt_e301133a,ZONE_C03,-1.96728,34.99722,26.8,45.3,0.0,36,33030.8,28747.1,3651.2,1608.8,9,1,Short Dry,Buffalo,3,0.18,0
evt_85309d3f,ZONE_D02,-1.75661,34.75317,27.4,45.8,0.0,36,5988.5,7096.8,38534.7,1360.8,11,1,Short Dry,Lion,1,0.12,0
evt_0874d0f7,ZONE_D02,-1.78916,34.82211,29.0,41.4,0.0,52,13576.3,2736.8,30667.7,1411.7,12,1,Short Dry,Zebra,1,0.2,0
evt_bc359b1c,ZONE_C03,-2.06707,35.09434,28.0,45.1,0.0,39,25901.9,18876.3,12865.9,1525.4,12,1,Short Dry,Zebra,3,0.25,0
evt_921d500f,ZONE_E05,-1.56563,35.42557,29.4,46.7,7.1,35,80651.0,74253.4,4762.4,1262.5,12,1,Short Dry,Buffalo,14,0.26,0
evt_7a512efe,ZONE_A03,-2.33137,35.07523,30.0,40.8,0.0,28,3513.8,20138.7,37783.1,1379.6,13,1,Short Dry,Elephant,6,0.19,0
evt_aa93d2b2,ZONE_D03,-1.87307,35.0262,29.3,37.5,5.4,37,36257.8,26419.4,14411.6,1440.2,13,1,Short Dry,Zebra,1,0.27,0
evt_9202cfbc,ZONE_D02,-1.83983,34.83304,31.3,41.0,0.0,44,14806.7,5752.7,25719.6,1440.7,13,1,Short Dry,Buffalo,1,0.24,0
evt_5df6283e,ZONE_D01,-1.89628,34.61427,28.0,42.9,0.0,37,9574.9,22708.2,44391.1,1330.8,16,1,Short Dry,Zebra,7,0.16,0
evt_a240462a,ZONE_A04,-2.31149,35.13141,27.6,48.6,2.2,23,1285.5,14552.8,37588.5,1363.4,17,1,Short Dry,Elephant,0,0.32,0
evt_9307e8c6,ZONE_B04,-2.29193,35.13877,25.2,48.5,0.0,21,1125.7,12279.1,35937.7,1411.9,19,1,Short Dry,Buffalo,1,0.36,1
evt_41e387b5,ZONE_C03,-2.01229,34.98636,27.0,49.7,0.0,38,31823.4,31403.2,2040.3,1636.6,20,1,Short Dry,Zebra,3,0.4,0
evt_19491151,ZONE_A04,-2.33592,35.14529,22.3,56.4,0.0,34,4085.8,16289.6,40691.8,1338.6,21,1,Short Dry,Buffalo,0,0.42,0
evt_39057362,ZONE_A04,-2.35086,35.12583,19.4,53.8,0.0,34,5705.9,18689.6,41443.6,1332.0,22,1,Short Dry,Buffalo,0,0.39,0
evt_c73d57dd,ZONE_A03,-2.35134,34.91462,20.3,59.0,0.0,35,5753.4,35896.1,35370.9,1382.7,22,1,Short Dry,Lion,6,0.37,0
evt_2941dde8,ZONE_D02,-1.82892,34.75447,20.6,52.7,0.0,36,6059.7,5995.1,33263.2,1408.6,23,1,Short Dry,Buffalo,1,0.33,0
evt_d4a1a1ab,ZONE_A04,-2.33913,35.13371,22.2,60.4,0.0,27,4352.3,17133.9,40530.7,1325.1,23,1,Short Dry,Zebra,0,0.29,0
evt_322c7ede,ZONE_B01,-2.29486,34.69069,18.9,59.2,0.0,24,966.4,23896.0,15433.6,1336.7,0,1,Short Dry,Lion,29,0.42,1
evt_e83b7e7a,ZONE_B04,-2.28484,35.15833,18.5,67.0,0.0,30,1783.8,10509.4,36231.2,1376.5,1,1,Short Dry,Zebra,1,0.47,1
evt_76141652,ZONE_C02,-1.93057,34.86703,18.6,61.6,0.0,38,18564.0,16318.5,16671.8,1473.7,1,1,Short Dry,Buffalo,6,0.39,0
evt_513085e3,ZONE_B03,-2.22041,35.0991,20.4,61.5,0.0,34,8886.3,11438.3,26869.3,1438.5,2,1,Short Dry,Zebra,3,0.39,0
evt_7bc72f0c,ZONE_D02,-1.79451,34.7908,17.9,63.0,0.0,69,10139.2,1190.4,32597.4,1437.7,2,1,Short Dry,Elephant,1,0.38,0
evt_0e7fb85d,ZONE_C03,-2.05553,35.08761,19.5,54.9,0.0,34,27188.0,20347.5,11528.9,1501.6,4,1,Short Dry,Buffalo,3,0.36,0
evt_1ac9dbd0,ZONE_A04,-2.31284,35.15121,21.9,48.6,0.0,25,1442.5,13668.1,38631.7,1421.7,7,1,Short Dry,Buffalo,0,0.33,1
evt_6bf26523,ZONE_C03,-1.96392,34.94355,25.1,47.6,0.0,33,27072.1,24222.2,7446.8,1534.6,9,1,Short Dry,Lion,3,0.18,0
evt_d8dc77e6,ZONE_B03,-2.25937,35.00597,26.5,41.7,0.0,35,4542.1,22547.5,28848.5,1458.1,10,1,Short Dry,Buffalo,3,0.21,0
evt_1d82ecfb,ZONE_C04,-1.94328,35.22081,25.3,43.8,0.0,37,39672.3,28639.7,25336.4,1439.0,10,1,Short Dry,Buffalo,6,0.2,0
evt_c3835948,ZONE_E04,-1.51127,35.1032,29.0,43.0,0.0,36,44829.3,46544.9,34434.5,1347.3,12,1,Short Dry,Zebra,15,0.19,0
evt_8798d52b,ZONE_E05,-1.53735,35.44441,28.0,40.6,0.0,39,82745.6,77350.1,8537.9,1308.8,12,1,Short Dry,Zebra,14,0.18,0
evt_62cc88f2,ZONE_B03,-2.27034,35.08452,30.6,43.9,0.0,35,3396.2,15027.0,31494.0,1372.7,15,1,Short Dry,Elephant,3,0.3,1
evt_16704a5d,ZONE_C03,-1.96556,35.02334,27.0,39.7,0.0,37,35935.0,30902.6,4625.4,1571.4,18,1,Short Dry,Buffalo,3,0.26,0
evt_f91c41b2,ZONE_C03,-2.08349,35.08823,27.5,50.7,0.0,32,24078.3,17946.5,13502.7,1467.8,20,1,Short Dry,Zebra,3,0.38,0
evt_15abace0,ZONE_E02,-1.68256,34.84182,22.6,48.7,0.0,40,15763.1,13861.5,39433.7,1361.7,20,1,Short Dry,Zebra,7,0.41,0
evt_c4813b33,ZONE_A03,-2.31647,35.09516,21.1,54.9,0.0,23,1867.8,17418.6,36743.7,1340.8,21,1,Short Dry,Zebra,6,0.47,0
evt_84803054,ZONE_B04,-2.15481,35.27383,19.8,57.1,0.0,35,16145.7,9620.8,34960.5,1376.1,22,1,Short Dry,Zebra,1,0.28,0
evt_2bacd78d,ZONE_D02,-1.78945,34.79516,20.0,63.9,0.0,74,10584.8,1290.4,32654.9,1393.7,23,1,Short Dry,Elephant,1,0.47,0
evt_e7997bc7,ZONE_A05,-2.35989,35.36847,18.4,59.9,0.0,31,6735.1,25815.5,57250.8,1284.8,23,1,Short Dry,Elephant,7,0.33,0
evt_d56ac2f3,ZONE_A03,-2.36671,35.09393,19.5,55.6,2.3,36,7421.9,21966.9,42091.2,1355.2,0,1,Short Dry,Zebra,6,0.29,0
evt_eee2a42e,ZONE_D02,-1.78461,34.71449,19.0,62.3,0.0,25,1615.3,9656.3,39754.2,1387.7,2,1,Short Dry,Zebra,1,0.4,0
evt_78de56f6,ZONE_B01,-2.24211,34.63936,20.0,60.6,0.0,35,6448.6,16396.1,18092.6,1305.7,3,1,Short Dry,Elephant,29,0.29,1
evt_749975f0,ZONE_E03,-1.5156,35.02569,18.8,61.3,0.0,40,36206.3,40365.1,42651.3,1345.6,4,1,Short Dry,Lion,6,0.36,0
evt_52a153f9,ZONE_C03,-1.95249,35.02698,18.0,61.2,0.0,38,36339.4,30394.6,6074.2,1576.7,4,1,Short Dry,Zebra,3,0.32,0
evt_a5b5b995,ZONE_A04,-2.38148,35.12759,18.8,57.3,0.0,33,9077.5,21724.1,44725.1,1317.8,5,1,Short Dry,Zebra,0,0.14,0
evt_d366dd55,ZONE_D02,-1.70945,34.79896,25.0,47.0,0.0,32,11014.9,10069.1,39280.9,1286.9,9,1,Short Dry,Rhino,1,0.18,0
evt_b3d1a567,ZONE_B04,-2.2872,35.14913,26.5,48.4,0.0,28,1488.8,11222.9,35978.6,1410.8,9,1,Short Dry,Lion,1,0.25,0
evt_6446b0a8,ZONE_D01,-1.83496,34.67537,25.7,40.8,0.0,30,2893.3,14386.4,40476.0,1353.6,9,1,Short Dry,Zebra,7,0.24,0
evt_7332bff8,ZONE_C02,-2.08123,34.88314,28.5,43.6,0.0,32,20379.9,31531.8,15818.4,1480.3,11,1,Short Dry,Buffalo,6,0.13,0
evt_d6a7ffb7,ZONE_B03,-2.27412,35.06371,28.8,41.9,4.5,31,3003.0,17240.3,31291.8,1458.6,12,1,Short Dry,Zebra,3,0.26,0
evt_66fd3d8f,ZONE_C03,-2.03058,34.92967,30.6,36.7,0.0,30,25521.8,29411.0,8523.3,1543.0,14,1,Short Dry,Buffalo,3,0.15,0
evt_53d82079,ZONE_D02,-1.7626,34.87505,29.6,45.2,0.0,33,19457.6,9320.3,29827.5,1418.5,15,1,Short Dry,Zebra,1,0.23,0
evt_015f8528,ZONE_B05,-2.10335,35.45409,28.6,40.9,0.0,36,21873.7,30209.5,51751.9,1324.6,15,1,Short Dry,Buffalo,5,0.25,0
evt_768c62fc,ZONE_D02,-1.78511,34.71402,30.0,45.7,0.0,24,1560.0,9697.9,39762.2,1357.8,15,1,Short Dry,Zebra,1,0.36,0
evt_499d559a,ZONE_C03,-1.98127,34.94756,28.7,40.4,0.0,33,27527.1,25984.6,6188.6,1546.1,17,1,Short Dry,Buffalo,3,0.12,0
evt_4cfd60c9,ZONE_D02,-1.79101,34.78326,28.4,44.7,0.0,62,9272.0,2112.4,33470.2,1383.9,18,1,Short Dry,Buffalo,1,0.31,0
evt_ee997aff,ZONE_C04,-2.04723,35.11515,23.5,51.1,0.0,39,28108.1,19428.2,13831.6,1442.5,20,1,Short Dry,Buffalo,6,0.36,0
evt_ebeb69cc,ZONE_B04,-2.26838,35.14863,20.2,56.9,0.0,34,3550.4,9507.6,34107.5,1355.8,22,1,Short Dry,Zebra,1,0.31,1
evt_14a682c5,ZONE_A03,-2.31539,35.06706,20.3,59.9,9.2,24,1778.9,19565.8,35852.5,1376.9,23,1,Short Dry,Buffalo,6,0.46,1
evt_3eed5266,ZONE_E04,-1.5379,35.29001,20.3,50.7,0.0,37,65583.6,61771.3,14040.6,1363.4,23,1,Short Dry,Zebra,15,0.29,0
evt_099cf48d,ZONE_C01,-1.9787,34.58671,19.2,58.9,0.0,37,12632.8,13568.7,45989.6,1300.5,1,1,Short Dry,Rhino,1,0.4,0
evt_f540b592,ZONE_D04,-1.74161,35.13895,18.4,59.4,0.0,38,48787.7,38226.9,32618.8,1376.5,2,1,Short Dry,Zebra,11,0.38,0
evt_4a9932d5,ZONE_D04,-1.7759,35.13723,16.8,57.7,1.4,33,48606.7,37575.9,29215.8,1391.5,3,1,Short Dry,Rhino,11,0.29,0
evt_b1a1f203,ZONE_E04,-1.59664,35.14666,17.4,56.3,0.0,31,49651.2,44676.0,28161.1,1357.5,4,1,Short Dry,Zebra,15,0.36,0
evt_6ddda125,ZONE_A04,-2.4484,35.16992,23.1,49.7,0.0,37,16506.5,27822.8,53315.0,1323.4,6,1,Short Dry,Zebra,0,0.15,0
evt_ec185717,ZONE_C03,-2.09762,34.98603,23.8,54.7,0.0,31,22507.0,26360.9,10965.9,1493.3,6,1,Short Dry,Buffalo,3,0.19,0
evt_313af824,ZONE_C03,-1.97767,34.98934,22.2,56.0,0.0,35,32166.8,28862.6,2751.5,1610.6,7,1,Short Dry,Buffalo,3,0.12,0
evt_9b3ce328,ZONE_E03,-1.55573,34.97421,21.3,54.4,0.0,32,30486.1,33356.7,47582.5,1301.7,7,1,Short Dry,Zebra,6,0.25,0
evt_27767e33,ZONE_E02,-1.65545,34.8191,23.5,54.0,2.0,33,13266.3,16212.7,43266.9,1336.0,8,1,Short Dry,Lion,7,0.12,0
evt_470d290f,ZONE_A03,-2.46299,35.09627,21.8,50.9,0.0,35,18130.6,31432.4,52581.9,1289.3,8,1,Short Dry,Zebra,6,0.23,0
evt_cd4bc06c,ZONE_D02,-1.78889,34.77606,22.6,51.7,18.2,57,8461.0,2933.1,34211.0,1415.1,8,1,Short Dry,Rhino,1,0.28,0
evt_cd4c16dc,ZONE_C03,-1.92779,34.90477,23.3,47.6,0.0,37,22757.1,18371.3,13283.7,1495.2,9,1,Short Dry,Zebra,3,0.23,0
evt_c89893b8,ZONE_C04,-1.9616,35.16166,26.4,52.2,0.0,32,37640.6,26849.3,18465.0,1442.7,9,1,Short Dry,Zebra,6,0.12,0
evt_52f9f684,ZONE_C03,-1.97983,34.92682,26.3,49.4,0.9,39,25230.1,24464.0,8436.2,1544.2,10,1,Short Dry,Zebra,3,0.23,0
evt_92eeb3ad,ZONE_C03,-2.08249,34.96194,26.3,48.5,0.0,35,24199.7,29503.3,10100.9,1566.1,10,1,Short Dry,Zebra,3,0.21,0
evt_7b5a556e,ZONE_A01,-2.49976,34.68547,27.2,46.6,0.0,21,1614.0,45454.6,14602.1,1223.6,10,1,Short Dry,Zebra,18,0.3,0
evt_6e70bcff,ZONE_C03,-2.00121,34.97224,30.2,37.9,0.0,35,30269.5,29444.7,3088.0,1591.6,12,1,Short Dry,Rhino,3,0.2,0
evt_12359cad,ZONE_C03,-2.0403,34.98996,28.2,38.8,0.0,32,28877.2,29326.8,4618.1,1612.6,12,1,Short Dry,Lion,3,0.16,0
evt_5e93c79c,ZONE_D02,-1.89307,34.78501,29.6,39.3,3.3,34,9466.3,10481.8,26686.9,1466.1,12,1,Short Dry,Lion,1,0.15,0
evt_48df7f86,ZONE_D03,-1.78445,35.08911,31.7,40.6,0.0,38,43246.1,32178.2,25933.7,1415.8,13,1,Short Dry,Lion,1,0.2,0
evt_95324026,ZONE_D02,-1.80173,34.81171,29.2,43.7,0.0,72,12425.1,1315.7,30395.7,1404.8,14,1,Short Dry,Lion,1,0.29,0
evt_8baa305d,ZONE_C03,-2.00829,34.95872,29.1,43.9,0.0,35,28751.5,29112.6,4678.9,1566.3,14,1,Short Dry,Zebra,3,0.22,0
evt_32be3b21,ZONE_E03,-1.55527,34.9674,30.7,43.3,0.0,32,29730.1,32965.7,48341.1,1323.5,15,1,Short Dry,Elephant,6,0.15,0
evt_abd20a12,ZONE_A05,-2.33297,35.49117,28.7,41.6,0.3,29,3794.7,35569.6,65949.7,1318.5,15,1,Short Dry,Lion,7,0.25,0
evt_169a897b,ZONE_D02,-1.74164,34.88106,28.3,40.3,0.0,40,20126.4,11102.3,31623.2,1348.3,15,1,Short Dry,Zebra,1,0.29,0
evt_8a471838,ZONE_A03,-2.30641,35.07494,29.0,41.7,0.0,17,812.8,18250.3,35074.2,1399.1,16,1,Short Dry,None Detected,6,0.37,0
evt_57d664e2,ZONE_A04,-2.33187,35.15945,28.0,45.1,0.0,32,3614.1,15339.7,40935.1,1357.1,17,1,Short Dry,Zebra,0,0.22,0
evt_18b3fd84,ZONE_C03,-1.99517,34.92501,27.9,43.4,7.1,35,25011.8,25768.0,8350.9,1561.8,17,1,Short Dry,Buffalo,3,0.15,0
evt_57b3208c,ZONE_D02,-1.81867,34.74132,25.7,52.7,0.0,32,4674.9,6844.0,35113.8,1414.9,19,1,Short Dry,Buffalo,1,0.27,0
evt_dc7a1616,ZONE_D01,-1.80398,34.6539,22.3,55.7,0.0,38,5129.5,16244.0,44210.3,1351.3,22,1,Short Dry,Buffalo,7,0.32,1
evt_b671102d,ZONE_B02,-2.27556,34.72382,20.5,58.7,0.0,24,2646.3,23882.2,19511.7,1332.1,22,1,Short Dry,Buffalo,22,0.39,1
evt_18edb02c,ZONE_C02,-1.91228,34.75608,22.1,58.5,1.1,36,6249.3,13405.5,28808.1,1440.4,23,1,Short Dry,Zebra,6,0.33,0
evt_c87291c8,ZONE_D02,-1.78571,34.81672,18.7,61.4,0.0,61,12972.7,2445.5,31347.4,1359.4,0,1,Short Dry,Zebra,1,0.38,0
evt_194f01da,ZONE_C01,-1.94914,34.58699,21.0,53.9,0.0,38,12559.2,16836.8,46244.8,1309.8,0,1,Short Dry,Zebra,1,0.39,0
evt_b5250ea9,ZONE_C03,-1.99772,34.96845,17.8,61.7,1.5,38,29845.3,28876.0,3515.2,1567.3,1,1,Short Dry,Zebra,3,0.3,0
evt_39cc32e8,ZONE_A05,-2.39053,35.39448,18.3,58.5,0.0,37,10074.0,30261.3,61700.7,1284.3,1,1,Short Dry,Zebra,7,0.33,0
evt_b5e858b3,ZONE_A05,-2.43848,35.38291,18.8,58.3,0.0,34,15410.1,33409.2,64709.7,1286.9,1,1,Short Dry,Zebra,7,0.3,0
evt_ae3ad62d,ZONE_C03,-2.02447,35.05221,17.4,53.6,,39,30637.6,25507.8,6408.1,1537.2,4,1,Short Dry,Lion,3,0.37,0
evt_b2f01ecd,ZONE_C02,-1.93427,34.76703,21.5,55.3,0.0,39,7475.9,15373.0,26901.9,1417.6,6,1,Short Dry,Lion,6,0.25,0
evt_6d06a3a1,ZONE_D04,-1.70257,35.15845,24.6,50.6,0.0,34,50955.3,41286.1,29170.1,1416.9,7,1,Short Dry,Zebra,11,0.25,0
evt_b5f995a2,ZONE_E04,-1.63271,35.20836,22.1,47.6,0.0,35,56515.6,49051.7,21608.8,1304.5,7,1,Short Dry,Zebra,15,0.2,0
evt_513be5bb,ZONE_D04,-1.80253,35.18014,21.5,53.3,0.0,35,53364.2,42249.8,29714.2,1391.1,7,1,Short Dry,Buffalo,11,0.16,0
evt_e6c596b5,ZONE_D01,-1.74728,34.65861,22.6,48.5,0.0,30,4608.4,16772.5,47214.2,1363.1,7,1,Short Dry,Zebra,7,0.18,0
evt_8bf0118a,ZONE_E01,-1.62816,34.52925,23.9,53.2,0.0,31,18989.8,35646.9,66684.8,1290.4,8,1,Short Dry,Lion,0,0.21,0
evt_f04a6441,ZONE_A02,-2.37113,34.83512,24.6,49.0,0.0,32,7966.7,39892.2,26317.9,1315.8,8,1,Short Dry,Elephant,26,0.15,0
evt_33d7e292,ZONE_A05,-2.33924,35.31797,23.9,46.5,0.0,36,4367.1,20285.7,51683.7,1322.5,9,1,Short Dry,Zebra,7,0.16,0
evt_2cb377d2,ZONE_C01,-1.99253,34.50639,24.2,43.9,0.0,36,21518.1,15843.5,46487.0,1271.2,10,1,Short Dry,Zebra,1,0.16,0
